#timestamp,x,y,z,qw,qx,qy,qz,vx,vy,vz,bgx,bgy,bgz,bax,bay,baz
1620391242790392008,0,0,0,1,0,0,0,0,0,0,0.0023504149266170915392,-0.0038211727078793131761,-0.0044021681052901859982,-0.0066275161589444738647,-0.20191878620470532502,0.0011016351739563390311
1620391242990407008,5.8970827472782283343e-06,-1.1862533570144409741e-05,-8.9198881967005893049e-06,0.99999999335736389217,-0.00010737109755922870683,-4.1913051412822333226e-05,1.2516592881326192974e-07,-5.3340140124551096296e-07,1.0996892141261569581e-06,2.364198936363292973e-07,0.0035067751495796092853,-0.0033762373880376526057,-0.003944108285856873751,-0.0066251996551674368144,-0.20192620968963190253,1.109903386239691897e-05
1620391243257034008,2.2978022739714749759e-05,4.9138167977612210108e-06,-8.4351989454298556938e-06,0.99999999421947582956,-8.9699746670621541278e-05,-5.9267750615034660148e-05,1.5288883686364586873e-06,1.3011862311105009283e-05,8.2274978877641398271e-06,1.2188969436545547858e-07,0.0036752117985424824151,-0.0031584766715356247559,-0.0040358099644235076453,-0.0060049675355788416364,-0.20152486894890730973,2.4032975185853770457e-05
1620391243457043008,1.3575533131047695461e-05,5.6315713219769941087e-06,-1.8089468927567866794e-05,0.99999999314511622828,-9.8602638843176915271e-05,-6.3052944406435628409e-05,-3.4078374632349926248e-06,-2.5253095868673389006e-05,-4.1708305686138946212e-08,1.0255124647048951322e-05,0.0035396145916349493199,-0.0032274260618890531632,-0.0042389707015209237076,-0.0072591098634612379742,-0.20163741428756304375,0.00049317904884042297348
1620391243657047008,1.0378523333572144149e-05,-1.3033366039825290206e-05,8.1416757601760342673e-06,0.99999999256777516443,-0.00010590743303597730299,-5.9921574888217309942e-05,-7.5809107421201744117e-06,5.3559773703937431756e-06,3.1757467971330998868e-05,-2.0475625152017171756e-05,0.003468313932420790096,-0.0031663290283133254874,-0.0044119390681889867137,-0.0071786067349266964588,-0.20040203802647205134,-0.00029704970427272766893
1620391243857063008,1.5678761999293397422e-05,-5.2781866278920260772e-06,-1.2518522996194632569e-06,0.99999999216104173971,-0.00011155713157529711487,-5.6167492404940009708e-05,-8.839444375978876327e-06,-1.9723686266923687403e-05,-1.395882870367690608e-06,-2.011554147061203363e-06,0.0033928153847269273795,-0.0031187005774800801057,-0.004461835923676123368,-0.0081543548728306158857,-0.20066283615786650874,-0.0004242914590969109126
1620391244123690008,5.1505585977322116203e-06,-1.1056002004200425539e-05,-8.4182275022202414372e-06,0.99999999213412615884,-0.00011195408619640334657,-5.621873090702719962e-05,-6.1224669088079136415e-06,2.7687995542982626819e-06,-6.2075577843932890857e-06,2.0923265261714018431e-05,0.003429042786379783974,-0.0030770741934376217783,-0.0045104064743582659991,-0.0082534637440966514277,-0.20088942789169864089,0.00068275892719009433941
1620391244323820008,7.5829562003688570214e-06,-1.0806498571403364505e-05,-2.4498110414619929859e-05,0.99999999187417409896,-0.00011140796937584516437,-6.1509639568917273277e-05,-7.5153341346628551732e-06,2.0458357848535688259e-05,-5.0436472400614858333e-06,3.4904576789698783454e-05,0.0034421252875673344004,-0.0031347166147142079863,-0.004541114699952514093,-0.0068844518959133294,-0.20105263198176342998,0.0023431224955841132435
1620391244523836008,5.0223423791188851633e-06,-1.592467783693506491e-05,-3.640328982729632148e-05,0.99999999185172827598,-0.00010785267662669214498,-6.8055352263212128363e-05,-5.7282122514759911496e-06,3.3022405920096753462e-05,3.6260324552548934152e-05,-4.3798981047180399195e-05,0.0034803690534694884696,-0.0032146483617662129778,-0.0045027053940311619409,-0.0048514657321806226725,-0.19919453535695078039,0.00035033377399856444057
1620391244790458008,-2.4202483999899833617e-06,-2.1339291261685898839e-05,-4.1547034785747789418e-05,0.99999999211034229507,-0.0001078149664448004708,-6.4406713914143587959e-05,-2.6501242955121974141e-06,-3.261856437633157621e-05,-1.8674455790743517501e-05,-1.6346926554108363156e-06,0.0034380167110599443338,-0.0032382372724702509353,-0.0045344946366993356401,-0.0065334167384930447176,-0.20061478324470780055,0.00021812519711054005112
1620391244990467008,-1.454637133349032647e-05,-1.2885042695702722949e-05,-3.1774438020163886141e-05,0.99999999188078703138,-0.00010909972123240643262,-6.5838382895157842906e-05,-9.917127806548902502e-07,2.6737540822829375994e-05,-1.6963136592702636723e-05,-3.9318365503296931886e-06,0.0034299698633513710233,-0.0032466204268995126764,-0.0045123883144222529801,-0.0051630598798414993611,-0.20150536441648708719,6.7310249178681897135e-05
1620391245190479008,-4.2621279754316782409e-06,-3.1168137182131489362e-05,-2.961955336741437959e-05,0.99999999136743478179,-0.00011018898579855183461,-7.1510318027841012064e-05,-3.1291266005959166531e-06,-6.3293102383720823735e-05,7.8970335783638129223e-06,-2.2154449862954239204e-05,0.0034191250493113309154,-0.0033033953877141765051,-0.0045404992245480380736,-0.0072821116030533155836,-0.20135815662905176548,-0.00089856801229272714564
1620391245390485008,-1.6467706141948472811e-05,-4.4603806544170338097e-05,-1.655758234159481775e-05,0.99999999135036177211,-0.00011139250367636882155,-6.9844350783588649619e-05,-3.5710504474928324867e-06,2.2757657027082275588e-05,1.8985419225711066497e-05,3.2538254503110405295e-05,0.0034019844477820482438,-0.0033015503439323135026,-0.0045462127235997851216,-0.0063412099308684374485,-0.20081311317082395362,0.00056303480374833981929
1620391245590489008,-1.9452261097532994526e-05,-5.4760559424861460296e-05,-7.201939240074464854e-06,0.99999999170671449722,-0.00010995608870034585803,-6.6959732577588117197e-05,-3.5528741153613985927e-06,2.266914443687251951e-05,1.4324908895620899323e-06,4.3331858512331126749e-06,0.0034128152196010955871,-0.0032802826735832788137,-0.0045457218096118367362,-0.0056383073833976057182,-0.200657769174689804,0.00079056467519855624752
1620391245790500008,-3.6429777258138581412e-06,-4.2092967403246800439e-05,-1.2442470304175078899e-05,0.99999999123079275076,-0.00011379942870124063012,-6.750292258513326761e-05,-5.60885835564411309e-06,1.3696499109264198167e-05,2.5144229896641439193e-05,-3.680150841177780161e-07,0.0033797793527968597246,-0.0032839619391287922651,-0.0045737847643631352954,-0.0049253541899263401233,-0.19998562152368634659,0.00075206930290808030395
1620391245990507008,-8.3488503475615695037e-06,-2.8841922975540055455e-05,-2.3956125830590886748e-05,0.99999999146598828048,-0.00011204515380607306375,-6.6872427755855102919e-05,-6.4795410331796476938e-06,-2.1298504696909208948e-05,-3.3049900011900782554e-05,-2.123466512631008783e-06,0.0033978141165163558944,-0.0032836492640881172894,-0.0045852469740747352211,-0.005857551766646649713,-0.20106751547417570092,0.00061127614591240065842
1620391246190519008,1.4540555993892103666e-05,-2.5314942488801679037e-05,-6.3902796419094463442e-06,0.99999999148657769954,-0.00011291663182342967671,-6.5119048843063177335e-05,-6.0156109456585730386e-06,-2.8555741102306191666e-05,-3.3962929544113947249e-05,-1.7257646739662489861e-05,0.0033914915190703842814,-0.0032680578413044180514,-0.0045786768253049444505,-0.0072534886185380877122,-0.20262485512488542794,-5.6150863883328732719e-05
1620391246457270008,1.1249024925258228045e-05,-4.18882467137127217e-05,-5.9300420615762940916e-06,0.9999999905769940689,-0.000116603213387916503,-7.2264615779840717319e-05,-5.2466263655799445201e-06,1.8147902625019040473e-05,1.1711600535399671391e-05,-1.9444268915790594628e-05,0.0034250277850787756197,-0.0032208703881992299493,-0.0045827334728536523595,-0.0071085079848632855629,-0.20151091896141853921,-0.0011410080520316417951
1620391246657282008,1.9130241977012362809e-05,-6.735138362548143793e-05,1.7437719096755512473e-05,0.99999999050018173463,-0.00011589339617520675913,-7.4566314854470001124e-05,-2.867268740581263397e-06,1.8710765647841177484e-05,4.3844829017814597114e-05,6.0140240820026684117e-06,0.0034181127739328718423,-0.0032296266666292160023,-0.0045583416087790519511,-0.005984580106691748079,-0.19960145871436132947,-0.00072544170340443176956
1620391246857287008,4.5647761473774441955e-05,-5.1632573369549535037e-05,1.3880319746103193346e-05,0.99999999057236110822,-0.00011657788366975380405,-7.2331221277654114015e-05,-5.7505251010658260406e-06,-1.3148093179228279915e-05,-2.3733087671736499908e-05,2.9060317821998451517e-05,0.0034011740429882452059,-0.0032142731443399654573,-0.0045887841456976954935,-0.0067578105703851856431,-0.20095923928586226226,0.00054036468072814658643
1620391247057302008,6.1689038872140991663e-05,-3.0310038953626748128e-05,-5.3786763817751999343e-07,0.99999999125279392942,-0.00011265504753644140174,-6.9083477179995362487e-05,-5.5430083456615973251e-06,-6.6989653063766068134e-06,-1.4218967360632683546e-05,-1.088952310296806362e-06,0.0034266597290256322651,-0.003191745470444349881,-0.0045864585564235451146,-0.0074540987342735154017,-0.20095161983787318549,0.00042962985830720531403
1620391247257305008,5.8300697169129759581e-05,-3.9073636015798102867e-05,-6.8134947419952395192e-07,0.99999999128909744517,-0.00011092993248646191521,-7.1197104298595045597e-05,-6.8794663159253884111e-06,2.189689787107702997e-05,6.9592449391942312934e-06,9.5871110770108042493e-06,0.0034387500156056807765,-0.0032033089144883125296,-0.0046002457238303231385,-0.0062698786978805150921,-0.20041708006046096702,0.00084224224316199964094
1620391247457310008,6.2365695007129419956e-05,-4.5190084578499436173e-05,-8.3201584063196317733e-06,0.99999999122442295718,-0.00011205264901986277271,-7.0558642861220783574e-05,-4.1030685078161382119e-06,-3.2975924688485316275e-05,-8.1068902388401717666e-07,-4.749585009551236716e-05,0.0034357705363363953179,-0.0032033890011666649178,-0.004570906388580158082,-0.0076658089769712734959,-0.20053482460088073447,-0.0012357623012138902602
1620391247657315008,-1.044623267571567601e-05,-9.169169894562621641e-05,1.9650262088147655887e-05,0.99999998318118876739,-5.85852649613514254e-05,-5.657185799352546109e-05,0.00016433202151802030091,-0.0028982115864094595489,-0.0016884003975822707653,0.00036681547831970468974,0.0034346880193073937686,-0.0032039026565214507106,-0.0045705431518896152965,-0.0098427088497527355504,-0.2002208854725122944,-0.0015173254023494698543
1620391247857334008,-0.0029164310762594450842,-0.00098698371665849500556,0.00029598078006169210212,0.99999614037088835339,0.00061694575407387727047,0.0002347579315354274786,0.0026987978761489382976,-0.045152945350370642108,-0.0029537929340708521386,6.8052325537536317965e-06,0.0034346617586766890577,-0.0032038837665978032836,-0.0045705955113573256202,-0.0098388226308487054111,-0.20022326130495152197,-0.0015169622138865774576
1620391248123959008,-0.010671907307531730558,1.4559046938618157529e-05,0.00038109778215131642504,0.99996547252824508067,0.0005582019217143494071,-0.00064360151405292798446,0.0082660715620465462922,-0.025607041327448801238,-0.0013610473863013027897,-0.0020416811379849130435,0.0034347034059244770793,-0.0032038910973075309004,-0.0045706123498764680141,-0.0098372570889642980269,-0.20023585050381315087,-0.0015035636310053593703
1620391248323963008,-0.012071577034932730321,0.00028829662956446100745,0.00035465251782369972347,0.99995513445442929523,0.00022186271436110569454,-0.00099655972517599341644,0.0094173628938349369238,0.0044431995530413697509,0.0042048590616589644198,0.0034634377625881438735,0.0034342443248856066237,-0.0032048818082260998978,-0.0045706277464817980996,-0.012899593330733252414,-0.19742842866267037993,-0.0014615144099182914971
1620391248523978008,-0.012486591008263218244,0.0014805809428400317461,4.5802125992667639884e-05,0.9999549383821967341,0.00026262467105274314282,-0.0010902164514241256994,0.0094267524327344871804,4.8372800724922650206e-06,-0.00010383309885508796785,-5.2425282979510958586e-06,0.0034044667674679607999,-0.0032020149326833923127,-0.0045995284135295364317,-0.010940555937575540887,-0.20650045795088967093,0.00080131540125630220002
1620391248723981008,-0.012570194876167084877,0.0023697598489880204384,0.00011929141788052173741,0.99995508557411960648,0.00021879963331495976388,-0.00097468204339830560954,0.0094249114632306320305,-1.7145052681388534173e-05,0.00031982113987728127968,4.7692183866277892273e-05,0.0033895352975002795634,-0.0031988314061485302424,-0.0045872001408200843708,-0.0096771222235690138036,-0.1860775797894926864,0.003483234882335300292
1620391248923983008,-0.012667733233404140231,0.0022484354529542630897,6.4775760848651581128e-05,0.99995506696924629786,0.00017627375597071867999,-0.00099354714921030188972,0.0094258068172228190451,-5.651050764859748797e-05,-0.00025084732885086906753,-6.2369374673768300694e-05,0.0034102102831985851329,-0.0032378854064148490655,-0.0045841515352489769358,-0.011925984286532333167,-0.19580094285475854732,0.00057437768795404707534
1620391249123998008,-0.012674141944070073731,0.0022223655414531084951,3.7982010415636340364e-05,0.99995502856948448311,0.00017512340784569629904,-0.0009969629907609089698,0.0094295405608499638372,5.7987290563302489217e-05,2.5757693414526919642e-05,1.4257241515882091202e-05,0.0034156931086789282977,-0.0032422453412671668055,-0.0045945544443892248967,-0.0093261449537147336764,-0.19465314154527302293,0.0010782444476048964107
1620391249324007008,-0.012671857082959418761,0.0021942204507659126417,3.8239938068097617183e-05,0.99995506015181345738,0.00017701948087691973918,-0.00098965583549305222166,0.0094269253849786436433,-1.747881011264433679e-05,-4.4185040363195720974e-05,-1.4299767407862523389e-05,0.0034172818075544819302,-0.003265358847931605895,-0.0045863079682688500521,-0.0092588019152134420214,-0.19670690119911019011,0.00045067298984617252741
1620391249524011008,-0.010861868937606688687,0.0030552315173925700259,0.00011223934724849221579,0.99994926114248017246,0.00039685217285893013318,-0.00090781157424343656044,0.010024645984123465442,0.026123449853307917357,0.0011483516786390717337,-0.0011909332855333690064,0.0034242701281865977128,-0.0032712717712194659681,-0.0045765149250119882898,-0.0073711084079913537226,-0.2031760522243354905,0.0002720855345977807923
1620391249724018008,0.0035336776670221517471,0.0041713238277071894647,0.00040829130179121612011,0.99994935457090461384,1.1145302244743527986e-05,-0.00080980975372235946674,0.010031569028651361394,0.12078908916415151409,0.014001913308702046077,0.0060448297999489437188,0.003420890987143073228,-0.0032655875619175653464,-0.004583879477980983691,-0.0067977729156632176605,-0.20166845426720686474,0.00031424419326593990877
1620391249924148008,0.032962221060654092741,0.0060926136966989608706,0.0011202291240745630534,0.99993294002827715072,0.00015472263487024398229,-0.00043967295983347756509,0.011571438761062815062,0.2000455480867311675,0.01529260052609224263,0.016071612291998989969,0.0034208909871430819016,-0.0032655875619175844284,-0.0045838794779809819563,-0.0067977729154805027062,-0.20166845426709989475,0.00031424419326533004505
1620391250124163008,0.073347604374410860228,0.010197249200494069507,0.0035089157518083057517,0.99996840007192233646,-0.0012626237363181291255,0.0024841694866888975636,0.0074453704315039729439,0.16352657625965014154,0.030304952004099810353,0.028082544786767072581,0.0034208909871430766975,-0.0032655875619175974388,-0.0045838794779809802216,-0.00679777291570412244,-0.201668454267106112,0.00031424419326631113959
1620391250324163008,0.099200457280112494529,0.010975388157190178393,0.0050910890464551782769,0.99958590188479479188,-0.002799593552012609194,0.00073331899125355769903,-0.028629517501389374623,0.1430838263647362385,-0.027201678401498865373,0.010105846307359798997,0.0034208909871430753964,-0.0032655875619175952704,-0.0045838794779809732827,-0.0067977729156817280273,-0.20166845426711649258,0.00031424419326537465997
1620391250524172008,0.12496660166988769747,0.0079965568586998596323,0.0075155288655436216366,0.99689894764231645752,-0.0018490866841857857197,0.001055519162355768141,-0.078663555394952261457,0.13752560504675054309,-0.0027448366446936947605,0.026402608791650777204,0.0034208909871430753964,-0.0032655875619175996072,-0.0045838794779809802216,-0.0067977729157001646684,-0.20166845426711224598,0.00031424419326623914857
1620391250724176008,0.15932002405200243467,0.0038259957785086620534,0.0096298863549504169768,0.99276674178937485138,-0.0017157024080574315335,0.0014048677075283555298,-0.12003865672724174651,0.22004151470471214336,0.00015448619345636319068,0.039543862275315054544,0.0034208909871430753964,-0.003265587561917614786,-0.0045838794779809689459,-0.0067977729156398847624,-0.20166845426713655987,0.00031424419326393288792
1620391250924190008,0.19939669645993113312,-0.0015384017477046054833,0.014888523829547958832,0.99025182489345564552,-0.00040748422236409486026,0.0020377022778754068887,-0.13927313100959823333,0.17822522055393025253,-0.029720495010486257248,0.029065547408458441286,0.0034208909871430749627,-0.0032655875619176113166,-0.0045838794779809724153,-0.0067977729156152785772,-0.20166845426714061218,0.00031424419326559665036
1620391251124192008,0.19728626415590716503,0.0023743939271672217205,-0.018544938408072770414,0.99052901801395909498,-0.0012390432635035000548,0.0012081422813301967087,-0.13729264232405699597,0.062372813541236735158,0.017040089676013447928,-0.04227380126330136656,0.003426290153036902833,-0.0032594721361238199187,-0.0045828346552180447906,0.024035526421569208128,-0.17317331238087885215,0.042942989219143114232
1620391251324202008,0.22373229942436512196,0.0071975977153023434213,-0.033460791634519954085,0.99065207606103644622,0.0015718971277210560047,0.00093669012009196101192,-0.13640057165201899259,0.016543665024833731358,0.042241072738307690326,-0.052014979929634941325,0.0034236350122473098966,-0.0032649404281820688239,-0.0045825895401338358551,0.00043593406503395285001,-0.21434508588356804282,0.049054183473021886752
1620391251524209008,0.23887205662504856774,-0.00099684827993939614799,-0.036872558621312639948,0.99062874898290920189,0.0027120183455450188811,-0.00092999572401143574055,-0.13655204778033613877,0.019893408637011882056,0.011587939821505827132,-0.050284621954774483266,0.0034220323752319117133,-0.0032650357457734272872,-0.0045799283044100757428,-0.05346034290393243682,-0.21168925615713518606,0.035080138873718781645
1620391251724221008,0.22406048643907922058,-0.0035529839571614820273,-0.027215868159565899387,0.990615153041919827,0.0012538689014184548499,-0.002626433775929182951,-0.13664972821829132754,0.00024004173146860430244,-0.00011128261092149989431,-0.00012070528036895594726,0.0034601207673501032866,-0.0032641093990175783744,-0.0044910111964514727589,-0.049758107295311576612,-0.16484459476655682897,-0.046350461328515661641
1620391251924223008,0.22739291258108032534,0.0043910679603126378037,-0.019827745201711734907,0.990604834767917386,0.00055262613908720764361,-0.0041539631739263022797,-0.13669125988419189577,0.0001562309585949801273,-0.00087844379172014736001,0.00061147994514413467337,0.0035162868930490535219,-0.0032686158410014935945,-0.0044612250995174750762,-0.062339650730496548592,-0.1814878659851114906,-0.0054242646365595600932
1620391252124232008,0.22608159180955006429,-0.019455934115042417681,0.0078491192035450921272,0.99061707098866713661,-0.00012263432570664843831,-0.00085690706191486989193,-0.13666407478537920261,0.00011163119488726740494,0.00029059588377982627748,-7.034394393284231807e-05,0.0034797812896975900687,-0.0032856856928205418165,-0.0044650084376029186561,0.0018987181839339867251,-0.1521635195279260333,0.0013102953391917714077
1620391252324236008,0.23742098887661033935,-0.013297405761271540586,-0.012956807530245263368,0.99060347000218684776,-0.0013092919474857263491,-0.0020634841701380828537,-0.13674353003818101593,-3.415329691665172987e-05,-2.6578521106846992976e-05,2.3438360112761748657e-05,0.0035191308308955369238,-0.0032882962538247212381,-0.0044417712652482215646,-0.024875776772136842796,-0.13360773965769620619,0.001921387598024304217
1620391252524251008,0.23327158147320295467,-0.0030586889561291154965,-0.016109002712146255898,0.9906030695908231154,-0.00058963069443299467344,-0.0032305241336708632495,-0.136728835900497947,-7.5406165727081556245e-05,-1.6574036472696195227e-05,-2.2577217283557128011e-06,0.0035090975581120440775,-0.0032722858161323290296,-0.0044432772100402679813,-0.048771052216677109048,-0.1525471524043952587,0.0019815498059087637527
1620391252724251008,0.23326463357349269678,-0.0030522214659729502567,-0.016132295617866145021,0.99060219710778940616,-0.00061151063828473269015,-0.0032298031465391517474,-0.13673507783884356059,1.6753516355152964744e-05,4.5555490129449145546e-05,-5.1147783211768962225e-05,0.0035124602228613298859,-0.0032920938178863448642,-0.0044382796587975033645,-0.047942441221798762219,-0.14967801805577896079,-0.00025919983100922746461
1620391252924258008,0.23327042588481225471,-0.0030283568340222512781,-0.016163229472679074145,0.99060536502008422755,-0.0006137846407794838666,-0.0032210668567914241267,-0.13671232128138616213,-3.2913009589502560497e-05,-6.6437571286648983149e-05,3.4317389174713631376e-05,0.0035080364739159828127,-0.0032901442459497202801,-0.004456818878581281923,-0.048444068357657542323,-0.15302849492339234971,0.0011771230576783798388
1620391253124269008,0.23325250614685744122,-0.0030527956052398014936,-0.016161665422075421894,0.99060343710229725733,-0.0006219650464164672805,-0.0032238259229242266675,-0.13672618808046729799,7.6682528186943667704e-07,8.8133917548937414392e-06,-6.2154510042365955415e-06,0.0035133897652884350619,-0.0032954495026487227657,-0.0044455128954683856279,-0.048486166473749765793,-0.15225623643965191523,0.00088327826472273172735
1620391253324281008,0.23321537625394914151,-0.0030180586066889006185,-0.016207926751974140178,0.99060443097261885459,-0.00062881215851028310175,-0.003214848527944558481,-0.13671916720645424514,2.2976426350500658326e-05,-6.3103751769119769961e-06,1.4476968426907271467e-05,0.0035053542440591175557,-0.003304719954546912232,-0.0044513521725903729825,-0.046984615201680846042,-0.15240859151402194605,0.00150477770906572118
1620391253591032008,0.23321064765594798351,-0.0030142550667208441,-0.016198148374849213188,0.99060974473727214651,-0.00064914461321637995442,-0.0032072511595472416764,-0.13668074400890445341,1.299840912451853789e-05,1.8681155468706369359e-05,-2.272254799996732081e-05,0.0035096339592568669315,-0.0033174557625127104946,-0.0044733245296400591176,-0.04619767798290894123,-0.15062817046814308553,0.00039950971675554937564
1620391253791038008,0.23322477791216433829,-0.003029318601141268736,-0.016191432292219403583,0.99061144173204696006,-0.0006564884803479245157,-0.0032112721831857185886,-0.13666831477484653323,7.6273410174764236756e-06,1.1171586251048458015e-05,9.0792554962478011493e-06,0.0035154579250998348877,-0.0033210681936676708127,-0.0044837637965509883481,-0.045910307617559091564,-0.14960641880516151181,0.00085398659181735482593
1620391253991042008,0.23321467064881451492,-0.0030233997202657532551,-0.016277052437761414111,0.99061153571242654969,-0.00069213059773463913096,-0.0031957525981379767029,-0.13666782150175491028,-3.0458317556191275271e-05,-8.9090462016626931099e-06,2.6198914051311212019e-05,0.0035083802879715703799,-0.0033542846299426045016,-0.0044841578031310710961,-0.045352080857004505032,-0.14988054869455347262,0.0020644562423816478422
1620391254191058008,0.23320392746248222449,-0.0029306542375884367564,-0.016321876332429180456,0.99061233341065735303,-0.0006630441870641268871,-0.003181011092957544955,-0.13666252754696828209,2.5105350086759397861e-06,3.1115387165564327432e-05,-1.6838321280077632588e-05,0.0034836491176083823548,-0.0033391715203342419924,-0.0044890483260837613783,-0.045807750534643372486,-0.15019076209441098446,0.0013260442662451602143
1620391254457688008,0.23320724811910417684,-0.0029430362281557265192,-0.016276217463653142731,0.99061294864392646087,-0.00066169089900052066242,-0.003192484413431976361,-0.13665780690253434559,2.6982283715370634827e-05,-8.0865566936683260738e-06,8.8614756183562316209e-06,0.0034895919868022213205,-0.003332126074305905971,-0.0044917951884931740097,-0.044771218106587788721,-0.15010817823426855777,0.001916235978869227502
1620391254657694008,0.23318180979232339123,-0.0029260321837145820273,-0.016307058124905956381,0.99061260212227120192,-0.00066213528332937341987,-0.0031858739247380518482,-0.13666047087854585329,4.5370089469042073141e-05,-1.8478076836119032263e-05,2.4752559536044785749e-05,0.0034810098395277495886,-0.0033358454987984561407,-0.0044895071275122197529,-0.041975738732934170239,-0.15081148173473207796,0.0031738789525297319422
1620391254857704008,0.23319048356804594757,-0.0029568266096891998064,-0.016300631921200559732,0.99061242837893825897,-0.00067850859943700868662,-0.0031865413560854794449,-0.1366616344167232433,-3.8657767983249849159e-05,2.3208082490677576799e-05,-2.8222385211488793932e-05,0.003486589017311466504,-0.0033480407600708387769,-0.0044883753781854033096,-0.04338237416146754899,-0.1496902416372418998,0.0019904493597147610538
1620391255057716008,0.23318840905439430777,-0.0029193081872978445673,-0.016314117097875672352,0.99061225768132121772,-0.00067312604347858598537,-0.0031873433098340174172,-0.13666287965453940978,-1.4035611795576923922e-05,-3.1088584556481640986e-05,-1.6659438080964575042e-05,0.0034852376925404008647,-0.0033428656631745569221,-0.004487211459610703293,-0.043915941980612605011,-0.15121995628305887061,0.0011737148791830232224
1620391255257719008,0.23319439300455771513,-0.0029301958481223878798,-0.016304513381797905436,0.99061252617613759774,-0.00066320651916618406172,-0.0031892230904622255287,-0.13666093807713952657,1.492295381206416513e-05,3.3059287963189910777e-05,3.4668792910814474602e-06,0.0034846755059173601006,-0.0033349367489660304044,-0.0044890069889860009789,-0.044050881717321459241,-0.14996028579606007769,0.001303988009158074321
1620391255457727008,0.23318491199507465628,-0.0029361942852153860746,-0.016321730656517274144,0.99061153018184711083,-0.00067440570495564712561,-0.0031892398527228371825,-0.13666810233879253533,-3.8899328292552493459e-06,-2.4400816967228727318e-05,2.186505919524138193e-05,0.0034877683274409845143,-0.0033442375592534598523,-0.0044824631471513378886,-0.043525871578963079567,-0.15059524176328342726,0.0022221346380082657515
1620391255657732008,0.23318490107458927918,-0.0029486583373338555621,-0.016328033464549123605,0.99061114087126056482,-0.00067987200087943908469,-0.0031911435534532372506,-0.13667085263004488671,1.7630178361338072823e-06,-1.5640579653204293763e-05,7.9208796683604982668e-06,0.0034916142633303445982,-0.0033476587798634501771,-0.0044798898620062805112,-0.043162600982122899251,-0.15091733363476428353,0.0025189997925633093173
1620391255857744008,0.23315084300213073654,-0.0029286861844412723742,-0.01637052852166322181,0.99061045615951848209,-0.00068161600484373512793,-0.0031778602619527635334,-0.13667611624277362092,-1.1560595838759006159e-05,-2.5643072039627408387e-05,-3.3722796075661581362e-05,0.0034765072662886653716,-0.003355346227445134711,-0.0044751205932385025588,-0.042664271991957700148,-0.1529368140097120965,0.0011140286772797136292
1620391256057744008,0.23313762124448472735,-0.002894234530734625388,-0.016408220696164012992,0.99061109253539458841,-0.00067879245877651710368,-0.0031667835709651907632,-0.13667177495168644774,-4.4361629480574955777e-05,3.7461402619138684314e-05,-1.1395765585984441392e-05,0.0034645798447540347015,-0.0033582374130878352332,-0.0044793648234841667091,-0.044544929877791350492,-0.15256064302519029008,0.00064577877959724316187
1620391256257751008,0.23312103461262831394,-0.0028825246830976891145,-0.016417742390302171585,0.99060949757415628358,-0.00066639625217807310891,-0.0031641552671531195974,-0.13668345676546969636,4.3485414622413965649e-06,3.9153070795476248127e-05,1.2471101202112929644e-05,0.0034589947068291693709,-0.0033505746810462222821,-0.0044684806923941606041,-0.045173193968696845335,-0.15140314481378730482,0.0011486291698686993713
1620391256457761008,0.23308943134497747685,-0.0028984342431649262085,-0.016423153817044726377,0.99060820401311444616,-0.00066283589716570215453,-0.0031630521871849298469,-0.13669287432542395755,7.133231687172093393e-05,1.5134488662218011307e-05,5.1764157454197454265e-06,0.003457255563827008743,-0.0033490676121049286519,-0.0044597096718438956897,-0.042477879038196865447,-0.15015896170604411952,0.0013411612820810722615
1620391256657769008,0.23305708887145287767,-0.0028344395564722257332,-0.016481229964237328889,0.99060933654521854397,-0.00066316053841081570083,-0.003151056164883819441,-0.13668494215745896625,-1.593720454088435874e-05,-3.8398800112811380756e-05,-5.1671079314322647521e-06,0.0034427885019035560539,-0.0033541673791526848553,-0.0044676062853439939271,-0.042215198066252422604,-0.15268082866944049369,0.0010851857654711831967
1620391256857773008,0.2330489160104715074,-0.0028366793437449230875,-0.016494121760326170556,0.99060806789455491117,-0.00066228373849520352171,-0.0031470016141470686689,-0.13669423390658047568,-2.9652623168568851067e-05,4.4979464292141412875e-05,-7.4481063470594686396e-06,0.0034383237650791780363,-0.0033566819638833219307,-0.004458728096323174607,-0.043736093982532135704,-0.15141680317874217643,0.00078705041815183365578
